account_id,prospect_domain,linkedin_username,scraped_at,job_url,job_title,job_location,job_posted_date
1505,castelion.com,castelion,2025-08-17 02:11:44.750875+00,https://www.linkedin.com/jobs/view/senior-structural-engineer-at-castelion-4268116409?position=32&pageNum=0&refId=qiFU%2BGOk2ToNh8i9WdrReQ%3D%3D&trackingId=V18U%2FD9EzEIYenOB5iCO5Q%3D%3D,Senior Structural Engineer,"Torrance, CA",2025-08-13
1505,castelion.com,castelion,2025-08-17 02:11:44.750875+00,https://www.linkedin.com/jobs/view/senior-warhead-design-engineer-at-castelion-4227680239?position=36&pageNum=0&refId=qiFU%2BGOk2ToNh8i9WdrReQ%3D%3D&trackingId=BUTCLsPAyPpQMbjTFUJAnw%3D%3D,Senior Warhead Design Engineer,"Torrance, CA",2025-08-12
1505,castelion.com,castelion,2025-08-17 02:11:44.750875+00,https://www.linkedin.com/jobs/view/software-infrastructure-architect-at-castelion-4265601460?position=34&pageNum=0&refId=qiFU%2BGOk2ToNh8i9WdrReQ%3D%3D&trackingId=KexkXkB6smpuqBmfa1sEDA%3D%3D,Software Infrastructure Architect,"Torrance, CA",2025-08-10
1505,castelion.com,castelion,2025-08-17 02:11:44.750875+00,https://www.linkedin.com/jobs/view/sr-manufacturing-engineer-composites-at-castelion-4277926729?position=16&pageNum=0&refId=qiFU%2BGOk2ToNh8i9WdrReQ%3D%3D&trackingId=MihSnTkORPtFOmuaUpcH%2Fg%3D%3D,"Sr. Manufacturing Engineer, Composites","Torrance, CA",2025-08-03
1505,castelion.com,castelion,2025-08-17 02:11:44.750875+00,https://www.linkedin.com/jobs/view/sr-manufacturing-engineer-mechanisms-test-at-castelion-4271358563?position=15&pageNum=0&refId=qiFU%2BGOk2ToNh8i9WdrReQ%3D%3D&trackingId=V9IUVwzWsIQ6Ue%2Bhub%2FD8w%3D%3D,"Sr. Manufacturing Engineer, Mechanisms & Test","Torrance, CA",2025-07-27
1536,courtyard.io,courtyard-io,2025-08-17 02:02:46.851549+00,https://www.linkedin.com/jobs/view/staff-frontend-software-engineer-at-courtyard-io-4269264579?position=3&pageNum=0&refId=T%2BkNmQoJSHL%2BAdP2iXPGtA%3D%3D&trackingId=MzhL5bLQcECsMefRD1S3ug%3D%3D,Staff Frontend Software Engineer,United States,2025-07-27
1538,credplatform.com,credplatform,2025-08-17 01:54:21.775451+00,https://uk.linkedin.com/jobs/view/backend-engineer-at-cred-4278394323?position=15&pageNum=0&refId=iPs1sDZG57I0uzwufVETkA%3D%3D&trackingId=qFd0SvOjOk5DsqqbK6DrNg%3D%3D,Backend Engineer,United Kingdom,2025-08-03
1538,credplatform.com,credplatform,2025-08-17 01:54:21.775451+00,https://www.linkedin.com/jobs/view/data-engineer-at-cred-4278394403?position=14&pageNum=0&refId=iPs1sDZG57I0uzwufVETkA%3D%3D&trackingId=SbuZWoPn%2FeirxOj6kyJbJw%3D%3D,Data Engineer,United States,2025-08-03
1538,credplatform.com,credplatform,2025-08-17 01:54:21.775451+00,https://www.linkedin.com/jobs/view/engineering-lead-at-cred-4254242650?position=28&pageNum=0&refId=iPs1sDZG57I0uzwufVETkA%3D%3D&trackingId=ZOlD%2BZRwJBzzok%2BBVWEL%2Fg%3D%3D,Engineering Lead,"San Francisco, CA",2025-07-17
1538,credplatform.com,credplatform,2025-08-17 01:54:21.775451+00,https://uk.linkedin.com/jobs/view/frontend-engineer-react-remote-at-cred-4278392745?position=7&pageNum=0&refId=iPs1sDZG57I0uzwufVETkA%3D%3D&trackingId=Fm%2FpXuSJoxqeNnwbHZeULw%3D%3D,Frontend Engineer (React) - Remote,United Kingdom,2025-08-03
1538,credplatform.com,credplatform,2025-08-17 01:54:21.775451+00,https://www.linkedin.com/jobs/view/ios-developer-at-cred-4278397286?position=25&pageNum=0&refId=iPs1sDZG57I0uzwufVETkA%3D%3D&trackingId=iEXBgkJjdzE%2B7qOV4RpOgQ%3D%3D,iOS Developer,United States,2025-08-03
1538,credplatform.com,credplatform,2025-08-17 01:54:21.775451+00,https://uk.linkedin.com/jobs/view/technical-support-engineer-customer-emea-at-cred-4284454022?position=8&pageNum=0&refId=iPs1sDZG57I0uzwufVETkA%3D%3D&trackingId=M7oVBSxrqbPKEY28fbBSHg%3D%3D,Technical Support Engineer (Customer) - EMEA,United Kingdom,2025-08-14
1538,credplatform.com,credplatform,2025-08-17 01:54:21.775451+00,https://www.linkedin.com/jobs/view/technical-support-engineer-customer-usa-at-cred-4278396369?position=5&pageNum=0&refId=iPs1sDZG57I0uzwufVETkA%3D%3D&trackingId=Iohd3SZLztoaouyqZhFqcg%3D%3D,Technical Support Engineer (Customer) - USA,United States,2025-08-03
1554,degura.de,degura-gmbh,2025-08-17 02:09:36.647152+00,https://de.linkedin.com/jobs/view/outbound-sales-manager-b2b-software-m-w-d-at-degura-gmbh-4268583363?position=5&pageNum=0&refId=itEHwbvjvREIbols1d9y9A%3D%3D&trackingId=0nlPYX8I%2F5nSM8IVKhZICQ%3D%3D,Outbound Sales Manager - B2B Software (m/w/d),"Berlin, Berlin, Germany",2025-07-17
1554,degura.de,degura-gmbh,2025-08-17 02:09:36.647152+00,https://de.linkedin.com/jobs/view/sales-development-representative-b2b-software-m-w-d-at-degura-gmbh-4276004107?position=4&pageNum=0&refId=itEHwbvjvREIbols1d9y9A%3D%3D&trackingId=swGu2W6d7AaiX7YheBJ3OA%3D%3D,Sales Development Representative - B2B Software (m/w/d),"Berlin, Berlin, Germany",2025-07-17
1554,degura.de,degura-gmbh,2025-08-17 02:09:36.647152+00,https://de.linkedin.com/jobs/view/sales-manager-b2b-software-m-w-d-at-degura-gmbh-4268581444?position=3&pageNum=0&refId=itEHwbvjvREIbols1d9y9A%3D%3D&trackingId=LCraY7d7yTb0PImJJgttSQ%3D%3D,Sales Manager - B2B Software (m/w/d),"Berlin, Berlin, Germany",2025-07-17
1578,empion.io,empiongmbh,2025-08-17 01:52:51.039183+00,https://de.linkedin.com/jobs/view/lead-software-architect-m-w-d-at-empion-4286646662?position=38&pageNum=0&refId=iXAhsZx4%2ByJgNktUCFBaqg%3D%3D&trackingId=M%2BulEoez1b6ztAztrRi1nQ%3D%3D,Lead Software Architect (m/w/d),"Stadt Aschaffenburg, Bavaria, Germany",2025-08-16
1585,en.prob.is,probis-expert,2025-08-17 02:15:53.820829+00,https://de.linkedin.com/jobs/view/senior-m-w-react-frontend-developer-m%C3%BCnchen-berlin-at-probis-4268018809?position=1&pageNum=0&refId=iqVBFtpAo2cLQJW4pTTXHw%3D%3D&trackingId=KK4YnG3JapS03%2BDcjrLNlQ%3D%3D,Senior (m/w/*) React-Frontend-Developer (München & Berlin),"Berlin, Berlin, Germany",2025-07-27
1592,etalytics.com,etalytics,2025-08-17 01:57:12.889405+00,https://de.linkedin.com/jobs/view/energy-engineer-for-ai-driven-energy-intelligence-solutions-m-w-d-at-etalytics-4281097465?position=2&pageNum=0&refId=MGONGD1SCwQhmqbilUS22w%3D%3D&trackingId=1aVCowL5liNELrh7WT9o5g%3D%3D,Energy Engineer for AI-driven Energy Intelligence Solutions (m/w/d),"Darmstadt, Hesse, Germany",2025-08-12
1592,etalytics.com,etalytics,2025-08-17 01:57:12.889405+00,https://de.linkedin.com/jobs/view/praktikum-thesis-angular-frontend-development-m-w-d-build-awesome-ui-for-energy-intelligence-at-etalytics-4278222638?position=3&pageNum=0&refId=MGONGD1SCwQhmqbilUS22w%3D%3D&trackingId=YZFOVGZi%2BM9HKorwSBNpaQ%3D%3D,Praktikum / Thesis: Angular Frontend Development (m/w/d) - Build awesome UI for Energy Intelligence,"Darmstadt, Hesse, Germany",2025-08-10
1610,fimple.co.uk,fimpleos,2025-08-17 01:52:34.188017+00,https://eg.linkedin.com/jobs/view/mid-senior-full-stack-developer-net-core-react-js-sql-server-%0Acairo-hybrid%0Afull-time-at-fimple-4252511559?position=6&pageNum=0&refId=edQKbnU6zPMntT%2F7oYdqYQ%3D%3D&trackingId=s%2FbhtIUCl99Fmt%2Funf7Egg%3D%3D,"Mid-Senior Full Stack Developer (.NET Core, React.js, SQL Server)
Cairo - Hybrid
Full-Time","Cairo, Cairo, Egypt",2025-06-17
1610,fimple.co.uk,fimpleos,2025-08-17 01:52:34.188017+00,https://eg.linkedin.com/jobs/view/mobile-application-tester%0Acairo-egypt%0Afull-time-at-fimple-4130394052?position=1&pageNum=0&refId=edQKbnU6zPMntT%2F7oYdqYQ%3D%3D&trackingId=yx1VauKNPCwr5rpU9jqM7A%3D%3D,"Mobile Application Tester
Cairo, Egypt
Full-Time","Cairo, Cairo, Egypt",2025-02-17
1610,fimple.co.uk,fimpleos,2025-08-17 01:52:34.188017+00,https://eg.linkedin.com/jobs/view/mobile-internet-app-analyst%0Acairo-egypt%0Afull-time-at-fimple-4140310310?position=5&pageNum=0&refId=edQKbnU6zPMntT%2F7oYdqYQ%3D%3D&trackingId=a8IPOh0ddhfcv8%2FH0tiDgA%3D%3D,"Mobile/Internet App Analyst
Cairo, Egypt
Full-Time","Cairo, Cairo, Egypt",2025-02-17
1610,fimple.co.uk,fimpleos,2025-08-17 01:52:34.188017+00,https://eg.linkedin.com/jobs/view/qc-senior-test-engineer%0Acairo-egypt%0Afull-time-at-fimple-4143853266?position=3&pageNum=0&refId=edQKbnU6zPMntT%2F7oYdqYQ%3D%3D&trackingId=Q0o4U2jSFn1%2B7I2K%2FXSlyQ%3D%3D,"QC Senior Test Engineer
Cairo, Egypt
Full-Time","Cairo, Cairo, Egypt",2025-02-17
1626,freeday.ai,freeday-rpa,2025-08-17 02:10:02.593852+00,https://nl.linkedin.com/jobs/view/sales-engineer-at-freeday-4278821020?position=2&pageNum=0&refId=Qi54nMzPWm9nlBhArKJTjQ%3D%3D&trackingId=bRrd8ud8hsZdgJIm%2F8AHtg%3D%3D,Sales Engineer,"The Randstad, Netherlands",2025-08-10
1630,fundcraft.lu,fundcraft-services,2025-08-17 02:00:44.467383+00,https://es.linkedin.com/jobs/view/senior-backend-python-developer-at-fundcraft-4268616136?position=17&pageNum=0&refId=FTJf%2F8xyOD0D%2BI4Dp7x7og%3D%3D&trackingId=%2BnbtBWSQbeDlMXfJ5p0EYw%3D%3D,Senior Backend Python Developer,"Girona, Catalonia, Spain",2025-07-17
1641,generalmedicine.co,general-medicine,2025-08-17 01:54:35.498104+00,https://www.linkedin.com/jobs/view/software-engineer-at-general-medicine-4257024048?position=2&pageNum=0&refId=UmM3NI5XSmQAMUgIaguk2w%3D%3D&trackingId=CtIbdOXthx0ZU765cgEMnw%3D%3D,Software Engineer,"San Francisco, CA",2025-07-17
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/director-of-product-payments-platform-at-flex-4275213901?position=18&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=8uEEJXqBHny70v0KFElTxw%3D%3D,"Director of Product, Payments Platform","New York, NY",2025-07-27
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/lead-product-manager-growth-martech-platform-at-flex-4227420831?position=28&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=0owvlAT4y6Pu14EOWqaetA%3D%3D,"Lead Product Manager, Growth/Martech Platform","New York, NY",2025-06-17
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/senior-data-engineer-growth-at-flex-4256858482?position=37&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=bENLh%2Be%2Fy7CimN7QR7anXA%3D%3D,"Senior Data Engineer, Growth",United States,2025-07-17
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/senior-software-development-engineer-in-test-sdet-at-flex-4278361731?position=34&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=TGyuMYSXiVtEirAQqbwjzA%3D%3D,Senior Software Development Engineer in Test (SDET),San Francisco Bay Area,2025-08-10
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/senior-software-engineer-backend-at-flex-4252893415?position=30&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=apI%2F4AU9RJe28z7XToTeHQ%3D%3D,"Senior Software Engineer, Backend",United States,2025-07-17
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/senior-software-engineer-fullstack-at-flex-4264297058?position=33&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=GwgvQCJbluchXtgdzmbb9Q%3D%3D,"Senior Software Engineer, Fullstack",United States,2025-07-17
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/senior-software-engineer-mobile-web-at-flex-4265509277?position=41&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=JrJnRdKzu4dpe%2F%2Fe0iFyyw%3D%3D,"Senior Software Engineer, Mobile & Web",United States,2025-07-27
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/senior-staff-machine-learning-engineer-at-flex-4275264635?position=40&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=4tt2JbmoORPbxhaxzWsxjQ%3D%3D,Senior Staff Machine Learning Engineer,United States,2025-07-27
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/software-engineer-ii-backend-at-flex-4279079115?position=26&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=QAbl5sRUQDSFkgt7LvRXTA%3D%3D,"Software Engineer II, Backend",United States,2025-08-10
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/staff-data-engineer-at-flex-4277838035?position=35&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=eZI1CG%2FUgflkbysAXrKsqg%3D%3D,Staff Data Engineer,United States,2025-08-03
1646,getflex.com,getflex,2025-08-17 02:04:37.261486+00,https://www.linkedin.com/jobs/view/staff-software-engineer-partner-integrations-at-flex-4274583643?position=42&pageNum=0&refId=0UVKjG816vTBWDu6TbNxEA%3D%3D&trackingId=vd7Cp%2BAAwkLzIrq6DiG%2FfA%3D%3D,"Staff Software Engineer, Partner Integrations",United States,2025-07-27
1651,gladia.io,gladia-io,2025-08-17 02:01:36.478709+00,https://www.linkedin.com/jobs/view/developer-relations-manager-at-gladia-4281082785?position=5&pageNum=0&refId=8mbjNqjrjXmoLcJK57f%2Fqg%3D%3D&trackingId=r0ZLvWVULF5PpXgAU4Ib5w%3D%3D,Developer Relations Manager,Los Angeles Metropolitan Area,2025-08-12
1651,gladia.io,gladia-io,2025-08-17 02:01:36.478709+00,https://fr.linkedin.com/jobs/view/founding-customer-success-manager-developer-experience-at-gladia-4283410483?position=2&pageNum=0&refId=8mbjNqjrjXmoLcJK57f%2Fqg%3D%3D&trackingId=s%2Fe5m8BWDL7a1tHWh3wYeQ%3D%3D,Founding Customer Success Manager (developer experience),"Paris, Île-de-France, France",2025-08-12
1651,gladia.io,gladia-io,2025-08-17 02:01:36.478709+00,https://fr.linkedin.com/jobs/view/senior-backend-engineer-typescript-at-gladia-4122605229?position=8&pageNum=0&refId=8mbjNqjrjXmoLcJK57f%2Fqg%3D%3D&trackingId=vmOK5iNEPL%2BxrKxw9oPLpA%3D%3D,Senior Backend Engineer (Typescript),"Paris, Île-de-France, France",2025-08-13
1651,gladia.io,gladia-io,2025-08-17 02:01:36.478709+00,https://fr.linkedin.com/jobs/view/site-reliability-engineer-at-gladia-4169625016?position=9&pageNum=0&refId=8mbjNqjrjXmoLcJK57f%2Fqg%3D%3D&trackingId=wrZLJ3u%2Bs3Cwv2JeedAcUw%3D%3D,Site Reliability Engineer,"Paris, Île-de-France, France",2025-08-10
1659,green-fusion.eu,green-fusion-gmbh,2025-08-17 02:07:02.86366+00,https://de.linkedin.com/jobs/view/hardware-engineer-integration-engineer-for-embedded-systems-at-green-fusion-4231811142?position=10&pageNum=0&refId=tABBMRxlgs5HAZihjRODiA%3D%3D&trackingId=JpHTciQgYTWCVt1nsZsdqg%3D%3D,Hardware Engineer/Integration Engineer for embedded systems,"Berlin, Berlin, Germany",2025-06-17
1659,green-fusion.eu,green-fusion-gmbh,2025-08-17 02:07:02.86366+00,https://de.linkedin.com/jobs/view/hardware-engineer-integration-engineer-for-embedded-systems-m-w-d-at-green-fusion-4279830609?position=7&pageNum=0&refId=tABBMRxlgs5HAZihjRODiA%3D%3D&trackingId=6XeXyceu0RdPKmSkPQw3yg%3D%3D,Hardware Engineer/Integration Engineer for embedded systems (m/w/d),"Berlin, Berlin, Germany",2025-08-10
1659,green-fusion.eu,green-fusion-gmbh,2025-08-17 02:07:02.86366+00,https://de.linkedin.com/jobs/view/senior-software-developer-m-w-d-green-tech-start-up-at-green-fusion-4279883633?position=11&pageNum=0&refId=tABBMRxlgs5HAZihjRODiA%3D%3D&trackingId=Wu6xRVI%2FbZymg7kQ3ZruLg%3D%3D,Senior Software Developer (m/w/d) Green-Tech Start-Up,"Berlin, Berlin, Germany",2025-08-10
1659,green-fusion.eu,green-fusion-gmbh,2025-08-17 02:07:02.86366+00,https://de.linkedin.com/jobs/view/systems-engineer-m-w-d-at-green-fusion-4231806387?position=5&pageNum=0&refId=tABBMRxlgs5HAZihjRODiA%3D%3D&trackingId=S2ADgKwH9SLDNSTNjR2WUw%3D%3D,Systems Engineer (m/w)d),"Berlin, Berlin, Germany",2025-06-17
1659,green-fusion.eu,green-fusion-gmbh,2025-08-17 02:07:02.86366+00,https://de.linkedin.com/jobs/view/systems-engineer-m-w-d-at-green-fusion-4284371027?position=3&pageNum=0&refId=tABBMRxlgs5HAZihjRODiA%3D%3D&trackingId=Avcc%2FRp83T%2BCjMsOomw4uA%3D%3D,Systems Engineer (m/w/d),"Berlin, Berlin, Germany",2025-08-16
1667,hatch.team,hatch-team,2025-08-17 02:08:39.934217+00,https://au.linkedin.com/jobs/view/database-engineering-manager-remote-aus-at-hatch-4270227666?position=6&pageNum=10&refId=EAjbX5SzXYrxnUEsXO1lfQ%3D%3D&trackingId=q8uBem%2Ft%2B244wbwbqBjzyA%3D%3D,"Database Engineering Manager (Remote, AUS)","Sydney, New South Wales, Australia",2025-07-27
1667,hatch.team,hatch-team,2025-08-17 02:08:39.934217+00,https://au.linkedin.com/jobs/view/software-engineering-internship-dec-2025-march-2026-at-hatch-4273047967?position=11&pageNum=0&refId=iyclDRE2itAHZ%2FhrmWE4dg%3D%3D&trackingId=sET4H7R6H4ggoe6JYD%2BNig%3D%3D,Software Engineering Internship (Dec 2025 - March 2026),"Sydney, New South Wales, Australia",2025-08-03
1699,imperiascm.com,imperia-scm,2025-08-17 01:58:42.652243+00,https://es.linkedin.com/jobs/view/back-end-developer-net-at-imperia-scm-4271433501?position=5&pageNum=0&refId=O55AdR2a7dqv6OQhHtvQpg%3D%3D&trackingId=Y335f0frYVceFjYWTwol%2BA%3D%3D,Back end Developer (.NET),"Valencia, Valencian Community, Spain",2025-07-27
1714,ironfueltechnology.com,renewableironfueltechnology,2025-08-17 02:06:20.804927+00,https://nl.linkedin.com/jobs/view/business-developer-iron-fuel-boiler-at-rift-4275643431?position=9&pageNum=0&refId=7NzOwsDVfhLUJ7N9%2FoM2KA%3D%3D&trackingId=SGVzRw%2BqAVD9Zx3hpaT4NQ%3D%3D,Business Developer - Iron Fuel Boiler,"Eindhoven, North Brabant, Netherlands",2025-07-17
1714,ironfueltechnology.com,renewableironfueltechnology,2025-08-17 02:06:20.804927+00,https://nl.linkedin.com/jobs/view/mechanical-engineer-at-rift-4275926245?position=1&pageNum=0&refId=7NzOwsDVfhLUJ7N9%2FoM2KA%3D%3D&trackingId=tkJ3zAqKP3WZ%2F58xCUIoCA%3D%3D,Mechanical Engineer,"Eindhoven, North Brabant, Netherlands",2025-07-17
1714,ironfueltechnology.com,renewableironfueltechnology,2025-08-17 02:06:20.804927+00,https://nl.linkedin.com/jobs/view/senior-process-engineer-at-rift-4282119553?position=6&pageNum=0&refId=7NzOwsDVfhLUJ7N9%2FoM2KA%3D%3D&trackingId=orOuhjkPU0qgSTdYb%2BwJWg%3D%3D,Senior Process Engineer,"Eindhoven, North Brabant, Netherlands",2025-07-17
1725,jua.ai,juaai,2025-08-17 02:07:55.949824+00,https://ch.linkedin.com/jobs/view/full-stack-engineer-front-end-focus-at-jua-ai-4266233637?position=1&pageNum=0&refId=2joPRKpbGGWXt0wVYl2ocQ%3D%3D&trackingId=faCoGK0pJD8g3SUHCrriEg%3D%3D,Full-Stack Engineer (Front-end focus),"Zurich, Zurich, Switzerland",2025-07-17
1725,jua.ai,juaai,2025-08-17 02:07:55.949824+00,https://ch.linkedin.com/jobs/view/member-of-the-technical-staff-frontend-engineer-at-jua-ai-4256028417?position=7&pageNum=0&refId=2joPRKpbGGWXt0wVYl2ocQ%3D%3D&trackingId=e1YCBLHaVv3ydy%2FH5aEKCA%3D%3D,Member of the technical staff (Frontend Engineer),"Zurich, Zurich, Switzerland",2025-07-17
1725,jua.ai,juaai,2025-08-17 02:07:55.949824+00,https://ch.linkedin.com/jobs/view/member-of-the-technical-staff-software-engineer-at-jua-ai-4251776958?position=11&pageNum=0&refId=2joPRKpbGGWXt0wVYl2ocQ%3D%3D&trackingId=vxWusde2vPFD6As6WFjeDA%3D%3D,Member of the technical staff (Software Engineer),"Zurich, Zurich, Switzerland",2025-07-17
1725,jua.ai,juaai,2025-08-17 02:07:55.949824+00,https://ch.linkedin.com/jobs/view/software-engineer-at-jua-ai-4271048832?position=4&pageNum=0&refId=2joPRKpbGGWXt0wVYl2ocQ%3D%3D&trackingId=AyTAcLGIHOrlEe%2BdcvVcJQ%3D%3D,Software Engineer,"Zurich, Zurich, Switzerland",2025-07-27
1728,kaikosystems.com,kaikosystems,2025-08-17 02:03:54.914367+00,https://de.linkedin.com/jobs/view/senior-software-engineer-f-m-d-at-kaiko-systems-4280821686?position=5&pageNum=0&refId=3mdFhPnFT8FfR1WoPXqR6w%3D%3D&trackingId=hdhJwgyJyTpy5Eawoh3J0g%3D%3D,Senior Software Engineer (f/m/d),"Berlin, Berlin, Germany",2025-08-10
1737,knihobot.cz,knihobot,2025-08-17 02:08:01.111718+00,https://cz.linkedin.com/jobs/view/back-end-full-stack-developer-at-knihobot-bookbot-4236403810?position=3&pageNum=0&refId=lIKQQeVyre8NwPKJO%2FtgVQ%3D%3D&trackingId=7dbcWY4M6Md%2BB8o9CR2BqA%3D%3D,Back-end/Full-stack developer,"Prague 9, Prague, Czechia",2025-06-17
1737,knihobot.cz,knihobot,2025-08-17 02:08:01.111718+00,https://cz.linkedin.com/jobs/view/devops-engineer-at-knihobot-bookbot-4257492569?position=7&pageNum=0&refId=lIKQQeVyre8NwPKJO%2FtgVQ%3D%3D&trackingId=QbZ7cX9dGmzEmxWs8UHWKw%3D%3D,DevOps Engineer,"Prague 9, Prague, Czechia",2025-07-17
1737,knihobot.cz,knihobot,2025-08-17 02:08:01.111718+00,https://cz.linkedin.com/jobs/view/platform-lead-at-knihobot-bookbot-4257496189?position=10&pageNum=0&refId=lIKQQeVyre8NwPKJO%2FtgVQ%3D%3D&trackingId=J3IsGRGr9vo2nFGZQIxp7w%3D%3D,Platform Lead,"Prague 9, Prague, Czechia",2025-07-17
1737,knihobot.cz,knihobot,2025-08-17 02:08:01.111718+00,https://cz.linkedin.com/jobs/view/senior-sw-engineer-at-knihobot-bookbot-4224595114?position=11&pageNum=0&refId=lIKQQeVyre8NwPKJO%2FtgVQ%3D%3D&trackingId=cQWM6Eski8cMus%2FzdgKPrQ%3D%3D,Senior SW Engineer,"Prague 9, Prague, Czechia",2025-05-17
1738,kody.com,kodypay-ltd,2025-08-17 01:58:58.897114+00,https://hk.linkedin.com/jobs/view/android-engineer-kotlin-hk-at-kody-4247407296?position=31&pageNum=0&refId=GazkpWU5FIbreuvbAK8PNg%3D%3D&trackingId=RMos4Z0AMl%2Bs05R1gKjlIw%3D%3D,Android Engineer (Kotlin) - HK,"Hong Kong, Hong Kong SAR",2025-06-17
1738,kody.com,kodypay-ltd,2025-08-17 01:58:58.897114+00,https://hk.linkedin.com/jobs/view/customer-operations-and-it-networks-engineer-coit-at-kody-4284077883?position=27&pageNum=0&refId=GazkpWU5FIbreuvbAK8PNg%3D%3D&trackingId=DWnWPrtFucz2IXyIJEUY0A%3D%3D,Customer Operations and IT Networks Engineer (COIT),Hong Kong SAR,2025-07-20
1738,kody.com,kodypay-ltd,2025-08-17 01:58:58.897114+00,https://cn.linkedin.com/jobs/view/quality-assurance-engineer-manual-and-automation-at-kody-4283404360?position=14&pageNum=0&refId=GazkpWU5FIbreuvbAK8PNg%3D%3D&trackingId=0US5Bp3PkCOHh2%2BbgoweDw%3D%3D,Quality Assurance Engineer - Manual and Automation,"Shenzhen, Guangdong, China",2025-07-17
1738,kody.com,kodypay-ltd,2025-08-17 01:58:58.897114+00,https://hk.linkedin.com/jobs/view/quality-assurance-engineer-manual-and-automation-hk-at-kody-4276075320?position=8&pageNum=0&refId=GazkpWU5FIbreuvbAK8PNg%3D%3D&trackingId=KdAHd9qc3rs751J0C%2BVXSQ%3D%3D,Quality Assurance Engineer - Manual and Automation (HK),"Hong Kong, Hong Kong SAR",2025-08-03
1738,kody.com,kodypay-ltd,2025-08-17 01:58:58.897114+00,https://cn.linkedin.com/jobs/view/sre-devops-platform-engineer-at-kody-4281694782?position=35&pageNum=0&refId=GazkpWU5FIbreuvbAK8PNg%3D%3D&trackingId=kX0vsEzXckVDhLHJua5yiA%3D%3D,SRE/DevOps/Platform Engineer,"Shenzhen, Guangdong, China",2025-07-17
1738,kody.com,kodypay-ltd,2025-08-17 01:58:58.897114+00,https://www.linkedin.com/jobs/view/vp-engineering-at-kody-4266373175?position=4&pageNum=0&refId=GazkpWU5FIbreuvbAK8PNg%3D%3D&trackingId=uV1t9jkjkbA03DIOMUCB5A%3D%3D,VP Engineering,"New York, NY",2025-07-17
1738,kody.com,kodypay-ltd,2025-08-17 01:58:58.897114+00,https://cn.linkedin.com/jobs/view/%E9%AB%98%E7%BA%A7-android-%E5%B7%A5%E7%A8%8B%E5%B8%88-kotlin-%E6%B7%B1%E5%9C%B3-%E4%B8%AD%E5%9B%BD-at-kody-4283450951?position=40&pageNum=0&refId=GazkpWU5FIbreuvbAK8PNg%3D%3D&trackingId=7ZxW%2BYBGNWoAfjpGjw500g%3D%3D,"高级 Android 工程师 (Kotlin) - 深圳, 中国","Shenzhen, Guangdong, China",2025-07-27
1770,lyfegen.com,lyfegen,2025-08-17 02:11:42.718385+00,https://www.linkedin.com/jobs/view/artificial-intelligence-engineer-at-lyfegen-4260101489?position=1&pageNum=0&refId=0QQ%2Bl9sDeUOvqISQYq%2BOQA%3D%3D&trackingId=P2ZjTkR7bNdRDkboFikBdQ%3D%3D,Artificial Intelligence Engineer,European Union,2025-08-03
1770,lyfegen.com,lyfegen,2025-08-17 02:11:42.718385+00,https://www.linkedin.com/jobs/view/senior-dotnet-developer-at-lyfegen-4281588567?position=9&pageNum=0&refId=0QQ%2Bl9sDeUOvqISQYq%2BOQA%3D%3D&trackingId=IjGSpvgaq%2BJUTMRXhK3z2Q%3D%3D,Senior Dotnet Developer,European Union,2025-08-10
